comments,date_string,datetime,engagement_score,favorites,name,party,retweets,stream_id,text,tweet_url,twitter_username,unix_time
224,7:59 AM - 29 Apr 2019,2019-04-29 07:59:00,688.1625494777653,2149,Kamala Harris,Democrat,677,1122877957188542464,"Labor has lifted up working Americans. Built the middle class. Brought us the five-day work week. When organized labor is attacked, working people suffer. : @CAPAction @SEIU",https://twitter.com/KamalaHarris/status/1122877957188542464,KamalaHarris,1556549941
563,7:33 PM - 28 Apr 2019,2019-04-28 19:33:00,2559.4337139567097,11574,Kamala Harris,Democrat,2573,1122690214248484865,The maternal mortality rate in our nation is worse than it was 25 years ago. The risk of death from pregnancy-related causes is 3-4x higher for Black women than for white women. My Maternal CARE Act will help solve this epidemic.,https://twitter.com/KamalaHarris/status/1122690214248484865,KamalaHarris,1556505180
80,6:48 PM - 28 Apr 2019,2019-04-28 18:48:00,230.7348894767424,830,Kamala Harris,Democrat,185,1122679046804996098,Thank you @CuyahogaDems for having me tonight! Glad to be in Cleveland to discuss how we restore opportunity for all Americans and elect Democrats up and down the ticket.,https://twitter.com/KamalaHarris/status/1122679046804996098,KamalaHarris,1556502517
2130,6:02 PM - 28 Apr 2019,2019-04-28 18:02:00,5851.735077416056,20518,Kamala Harris,Democrat,4585,1122667484082003970,Anti-Semitism has no place in our country.,https://twitter.com/KamalaHarris/status/1122667484082003970,KamalaHarris,1556499761
900,2:08 PM - 28 Apr 2019,2019-04-28 14:08:00,966.9752377300299,1697,Kamala Harris,Democrat,592,1122608425693851650,Trump and his Administration are trying to push immigrant families back into the shadows. This is unacceptable.,https://twitter.com/KamalaHarris/status/1122608425693851650,KamalaHarris,1556485680
669,11:45 AM - 28 Apr 2019,2019-04-28 11:45:00,2246.0345045311205,9623,Kamala Harris,Democrat,1760,1122572444169060352,"Right now in this country, we have students excelling in science who want to become teachers — they want to teach but they can’t. My plan will close the teacher pay gap and finally ensure teachers are paid their worth.",https://twitter.com/KamalaHarris/status/1122572444169060352,KamalaHarris,1556477101
1577,2:56 PM - 27 Apr 2019,2019-04-27 14:56:00,7143.221756395884,33004,Kamala Harris,Democrat,7003,1122258196029235200,Yet again a place of worship is the target of senseless gun violence and hate. Anti-Semitism is real in this country and we must not be silent - enough is enough. My heart aches for the Chabad of Poway synagogue and the Jewish community.,https://twitter.com/KamalaHarris/status/1122258196029235200,KamalaHarris,1556402179
53,12:45 PM - 27 Apr 2019,2019-04-27 12:45:00,285.1091569146444,1669,Kamala Harris,Democrat,262,1122225158238945286,.@chefjoseandres’ humanitarian work nourishes the soul and the world. Congratulations on a well-earned key to the Las Vegas Strip. Let's swap recipes next time you're in town.,https://twitter.com/KamalaHarris/status/1122225158238945286,KamalaHarris,1556394302
309,12:12 PM - 27 Apr 2019,2019-04-27 12:12:00,533.5734856834159,1318,Kamala Harris,Democrat,373,1122216845858279424,"No corporate PACs. 
No federal lobbyists. 

Our campaign is powered by people just like you. It would mean a lot if you chipped in a dollar or two:",https://twitter.com/KamalaHarris/status/1122216845858279424,KamalaHarris,1556392320
359,11:11 AM - 27 Apr 2019,2019-04-27 11:11:00,1029.3331845131343,3574,Kamala Harris,Democrat,850,1122201529476440064,"We must stand up for labor’s right to collectively bargain. No one should have to fight their fight alone. When I am president, workers everywhere will have a fighter in the White House. #WorkersForum",https://twitter.com/KamalaHarris/status/1122201529476440064,KamalaHarris,1556388668
95,10:57 AM - 27 Apr 2019,2019-04-27 10:57:00,211.04019060263664,582,Kamala Harris,Democrat,170,1122197971108601863,"The working people who are members of @SEIU live a life of service for other people. Service is some of the most noble work you can do. You are why I fight hard for workers rights, now and when I'm in the White House. #WorkersForum",https://twitter.com/KamalaHarris/status/1122197971108601863,KamalaHarris,1556387820
596,10:42 AM - 27 Apr 2019,2019-04-27 10:42:00,920.3640257604909,2445,Kamala Harris,Democrat,535,1122194252723838976,"Our economy isn’t working for working people. I'm proud throughout my career to have stood on the picket line with organized labor. I'm proud to have stood with teachers in Oakland. There is still so much work to be done, both through legislation and in the White House.",https://twitter.com/KamalaHarris/status/1122194252723838976,KamalaHarris,1556386933
522,8:37 AM - 27 Apr 2019,2019-04-27 08:37:00,3155.4873593266975,18097,Kamala Harris,Democrat,3326,1122162743602294785,We must make paid family leave a reality for all Americans. No one should have to rely on the kindness of their colleagues when their kids need them the most.,https://twitter.com/KamalaHarris/status/1122162743602294785,KamalaHarris,1556379421
436,6:04 PM - 26 Apr 2019,2019-04-26 18:04:00,1960.624021073812,8549,Kamala Harris,Democrat,2022,1121943041210769409,"America’s public lands are a national treasure, not something for Big Oil to raid and pollute for profit. We need a president who’s focused on building a clean energy economy for the future.",https://twitter.com/KamalaHarris/status/1121943041210769409,KamalaHarris,1556327040
399,4:29 PM - 26 Apr 2019,2019-04-26 16:29:00,550.2483231277874,1369,Kamala Harris,Democrat,305,1121919140774711296,"Perfect for grocery store runs or carrying things on the go, grab your official Kamala 2020 tote today!
https://store.kamalaharris.org/?utm_source=tw&utm_medium=social&utm_campaign=190426&utm_content=merch …",https://twitter.com/KamalaHarris/status/1121919140774711296,KamalaHarris,1556321342
676,2:12 PM - 26 Apr 2019,2019-04-26 14:12:00,3066.888518186737,15052,Kamala Harris,Democrat,2835,1121884674551373824,"To Sadie and all our future leaders of America, I say: What you know is important and everyone needs to hear it. Especially now.",https://twitter.com/KamalaHarris/status/1121884674551373824,KamalaHarris,1556313124
469,12:31 PM - 26 Apr 2019,2019-04-26 12:31:00,1677.4006412944022,7394,Kamala Harris,Democrat,1361,1121859245891362829,The government shouldn't interfere in women's health care. Full stop. Good news from Kansas.,https://twitter.com/KamalaHarris/status/1121859245891362829,KamalaHarris,1556307062
3919,11:15 AM - 26 Apr 2019,2019-04-26 11:15:00,15465.620871569332,76386,Kamala Harris,Democrat,12357,1121840119500222465,"The president just told the @NRA he supports giving teachers guns in schools. Teachers don't need a gun, they need a raise. They'll get one when I'm president.",https://twitter.com/KamalaHarris/status/1121840119500222465,KamalaHarris,1556302501
897,10:50 AM - 26 Apr 2019,2019-04-26 10:50:00,4012.122602056778,15434,Kamala Harris,Democrat,4665,1121833840442576897,"Trump just boasted about gutting the Affordable Care Act and promised, ""Now we're going for the rest.""

We can't let that happen. 

We must stop this President so that millions of Americans don't lose their insurance and protections for their pre-existing conditions.",https://twitter.com/KamalaHarris/status/1121833840442576897,KamalaHarris,1556301004
880,10:25 AM - 26 Apr 2019,2019-04-26 10:25:00,2404.4336193627146,7256,Kamala Harris,Democrat,2177,1121827768453537794,"How dangerous is President Trump on guns? He made it easier for fugitives to buy guns, and thousands of gun sales have been approved for individuals with outstanding arrest warrants since he made that change. This won't happen when I'm President.",https://twitter.com/KamalaHarris/status/1121827768453537794,KamalaHarris,1556299557
1130,8:27 AM - 26 Apr 2019,2019-04-26 08:27:00,2202.955751617825,6320,Kamala Harris,Democrat,1497,1121798010046959616,"Millions of guns are sold every year without background checks. This is dangerous. You might want to know, before someone purchases a gun, if they’ve committed a violent felony. We need a president with the courage to take bold, decisive action to save lives.",https://twitter.com/KamalaHarris/status/1121798010046959616,KamalaHarris,1556292462
430,4:42 AM - 26 Apr 2019,2019-04-26 04:42:00,1117.8265406775686,3335,Kamala Harris,Democrat,974,1121741375068831750,How do we get voters out to the polls? Invest in community leadership. #SheThePeople2020,https://twitter.com/KamalaHarris/status/1121741375068831750,KamalaHarris,1556278959
877,6:43 PM - 25 Apr 2019,2019-04-25 18:43:00,2408.579937156801,8063,Kamala Harris,Democrat,1976,1121590468712763392,"Our justice system continues to target and imprison young Black and Latinx Americans at high levels due to outdated, unjust marijuana laws. I’ve said it once and I’ll say it again: we must legalize marijuana across the country.",https://twitter.com/KamalaHarris/status/1121590468712763392,KamalaHarris,1556242980
657,4:19 PM - 25 Apr 2019,2019-04-25 16:19:00,2206.569119595569,8284,Kamala Harris,Democrat,1974,1121554228772630528,"When my mother got sick, she had the benefit of having Medicare, but not everybody does. High costs should not be a barrier to health care. Medicare for All is the solution.",https://twitter.com/KamalaHarris/status/1121554228772630528,KamalaHarris,1556234340
402,2:18 PM - 25 Apr 2019,2019-04-25 14:18:00,1040.9419344716973,3121,Kamala Harris,Democrat,899,1121523779606335488,We need to reduce barriers to voting so more voices are heard at the ballot box. Automatic voter registration works and must be implemented nationwide.,https://twitter.com/KamalaHarris/status/1121523779606335488,KamalaHarris,1556227080
1979,12:07 PM - 25 Apr 2019,2019-04-25 12:07:00,1993.2154806728663,4138,Kamala Harris,Democrat,967,1121490817347145728,I’m not afraid to stand up to the NRA and the gun lobby to enact common-sense solutions to combat the gun violence epidemic in our country.,https://twitter.com/KamalaHarris/status/1121490817347145728,KamalaHarris,1556219221
368,10:45 AM - 25 Apr 2019,2019-04-25 10:45:00,490.35819983696956,1068,Kamala Harris,Democrat,300,1121470188187209728,"Together we stand for Medicare for All, debt-free college, and affordable housing. But we can't do it alone. Your donations power our campaign and ensure we can fight for a better future.",https://twitter.com/KamalaHarris/status/1121470188187209728,KamalaHarris,1556214303
955,9:33 AM - 25 Apr 2019,2019-04-25 09:33:00,2639.072314281071,8596,Kamala Harris,Democrat,2239,1121452055564918784,"Too often, Black parents have to sit their Black sons down and tell them they may be stopped, arrested, chased, or even shot because of the color of their skin. We must reform our criminal justice system.",https://twitter.com/KamalaHarris/status/1121452055564918784,KamalaHarris,1556209980
1434,8:02 AM - 25 Apr 2019,2019-04-25 08:02:00,6163.2807796330335,26590,Kamala Harris,Democrat,6140,1121429157890678784,It’s been five years and Flint residents still aren’t able to trust they have clean drinking water. America is one of the wealthiest countries on the planet. It’s a disgrace that we can’t guarantee access to clean water for everyone. I will never forget about the people of Flint.,https://twitter.com/KamalaHarris/status/1121429157890678784,KamalaHarris,1556204521
979,7:37 PM - 24 Apr 2019,2019-04-24 19:37:00,2926.4450702620043,11179,Kamala Harris,Democrat,2290,1121241670174085122,"Right now in America the federal minimum wage is $7.25/hour, averaging about $15,000 a year. When the majority of minimum wage workers are women, we can’t deny the fact that this isn’t enough to feed your family or pay for childcare. Time to raise the wage to $15.",https://twitter.com/KamalaHarris/status/1121241670174085122,KamalaHarris,1556159820
956,6:21 PM - 24 Apr 2019,2019-04-24 18:21:00,1666.9627273168512,4855,Kamala Harris,Democrat,998,1121222543761924098,"Some will say my plan to combat gun violence is “too bold.” As president, if Congress continues to bury its head in the sand, I will act. Too many people have died for us to wait any longer.",https://twitter.com/KamalaHarris/status/1121222543761924098,KamalaHarris,1556155260
